complexity,loss,score,equation,sympy_format,lambda_format,simulation,parsimony,populations
12,2.0752428,0.0013311024095598162,"(greater(-0.28825158 / square(-0.1667258), DST) - Ey) + min(Ey, 0.08882788)","-Ey + Piecewise((1.0, DST < -0.28825158/0.02779749238564), (0.0, True)) + Piecewise((Ey, Ey < 0.08882788), (0.08882788, True))","PySRFunction(X=>-Ey + Piecewise((1.0, DST < -0.28825158/0.02779749238564), (0.0, True)) + Piecewise((Ey, Ey < 0.08882788), (0.08882788, True)))",40,0.11246947898429092,41
14,2.0753756,0.002387221709523253,"min(greater(-0.6076457 - (sqrt(P_dyn) / 0.06702433), DST) - Ey, greater(0.9755877, DST))","Piecewise((-Ey + Piecewise((1.0, DST < -14.9199551864226*sqrt(P_dyn) - 0.6076457), (0.0, True)), ITE((DST < 0.9755877) & (DST < -14.9199551864226*sqrt(P_dyn) - 0.6076457), Ey - 1.0 > -1.0, ITE(DST < -14.9199551864226*sqrt(P_dyn) - 0.6076457, Ey - 1.0 > 0, ITE(DST < 0.9755877, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < 0.9755877), (0.0, True)), True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST < -14.9199551864226*sqrt(P_dyn) - 0.6076457), (0.0, True)), ITE((DST < 0.9755877) & (DST < -14.9199551864226*sqrt(P_dyn) - 0.6076457), Ey - 1.0 > -1.0, ITE(DST < -14.9199551864226*sqrt(P_dyn) - 0.6076457, Ey - 1.0 > 0, ITE(DST < 0.9755877, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < 0.9755877), (0.0, True)), True)))",51,0.7278578853860362,54
8,2.0765293,9.520240787908133e-05,"min(sign(P_dyn), (DST * -0.08376362) - Ey)","Piecewise((sign(P_dyn), sign(P_dyn) < DST*(-0.08376362) - Ey), (DST*(-0.08376362) - Ey, True))","PySRFunction(X=>Piecewise((sign(P_dyn), sign(P_dyn) < DST*(-0.08376362) - Ey), (DST*(-0.08376362) - Ey, True)))",29,0.35456852814572365,26
7,2.076727,0.010904917299311867,"min(1.003844, (DST * -0.08376362) - Ey)","Piecewise((1.003844, DST*(-0.08376362) - Ey > 1.003844), (DST*(-0.08376362) - Ey, True))","PySRFunction(X=>Piecewise((1.003844, DST*(-0.08376362) - Ey > 1.003844), (DST*(-0.08376362) - Ey, True)))",29,0.35456852814572365,26
11,2.0770905,0.0015617834152952923,"greater(-1.6574471 - P_dyn, DST * 0.37453532) - max(Ey, 0.077303514)","-Piecewise((0.077303514, Ey < 0.077303514), (Ey, True)) + Piecewise((1.0, DST*0.37453532 < -P_dyn - 1.6574471), (0.0, True))","PySRFunction(X=>-Piecewise((0.077303514, Ey < 0.077303514), (Ey, True)) + Piecewise((1.0, DST*0.37453532 < -P_dyn - 1.6574471), (0.0, True)))",48,0.14557438936091158,58
11,2.078007,0.0013690289582769862,"(greater(-1.2763734, DST) - Ey) + min(Ey, -0.36116686 * P_dyn)","-Ey + Piecewise((1.0, DST < -1.2763734), (0.0, True)) + Piecewise((Ey, Ey < -0.36116686*P_dyn), (-0.36116686*P_dyn, True))","PySRFunction(X=>-Ey + Piecewise((1.0, DST < -1.2763734), (0.0, True)) + Piecewise((Ey, Ey < -0.36116686*P_dyn), (-0.36116686*P_dyn, True)))",40,0.11246947898429092,41
13,2.0782235,0.00016791779092355206,"min((greater(-1.4675078, DST) - Ey) * sqrt(P_dyn), greater(sign(DST), DST))","Piecewise((sqrt(P_dyn)*(-Ey + Piecewise((1.0, DST < -1.4675078), (0.0, True))), ITE((DST < -1.4675078) & (DST < sign(DST)), sqrt(P_dyn)*(1.0 - Ey) < 1.0, ITE(DST < -1.4675078, sqrt(P_dyn)*(1.0 - Ey) < 0, ITE(DST < sign(DST), Ey*sqrt(P_dyn) > -1.0, Ey*sqrt(P_dyn) > 0)))), (Piecewise((1.0, DST < sign(DST)), (0.0, True)), True))","PySRFunction(X=>Piecewise((sqrt(P_dyn)*(-Ey + Piecewise((1.0, DST < -1.4675078), (0.0, True))), ITE((DST < -1.4675078) & (DST < sign(DST)), sqrt(P_dyn)*(1.0 - Ey) < 1.0, ITE(DST < -1.4675078, sqrt(P_dyn)*(1.0 - Ey) < 0, ITE(DST < sign(DST), Ey*sqrt(P_dyn) > -1.0, Ey*sqrt(P_dyn) > 0)))), (Piecewise((1.0, DST < sign(DST)), (0.0, True)), True)))",45,0.23506757861056546,47
15,2.0785275,0.0010353544277490311,"min(greater(-0.31137392, DST) - Ey, greater(DST * -0.112919405, P_dyn)) * (-1.4058589 * -0.9143073)","Piecewise((-Ey + Piecewise((1.0, DST < -0.31137392), (0.0, True)), ITE((DST < -0.31137392) & (P_dyn < -0.112919405*DST), Ey - 1.0 > -1.0, ITE(DST < -0.31137392, Ey - 1.0 > 0, ITE(P_dyn < -0.112919405*DST, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, P_dyn < DST*(-0.112919405)), (0.0, True)), True))*(-1.4058589)*(-0.9143073)","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST < -0.31137392), (0.0, True)), ITE((DST < -0.31137392) & (P_dyn < -0.112919405*DST), Ey - 1.0 > -1.0, ITE(DST < -0.31137392, Ey - 1.0 > 0, ITE(P_dyn < -0.112919405*DST, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, P_dyn < DST*(-0.112919405)), (0.0, True)), True))*(-1.4058589)*(-0.9143073))",58,0.46474805073223563,27
12,2.0785725,0.004599540955708543,"min((greater(-1.4675078, DST) - Ey) * sqrt(P_dyn), greater(Ey, DST))","Piecewise((sqrt(P_dyn)*(-Ey + Piecewise((1.0, DST < -1.4675078), (0.0, True))), ITE((DST < -1.4675078) & (DST < Ey), sqrt(P_dyn)*(1.0 - Ey) < 1.0, ITE(DST < -1.4675078, sqrt(P_dyn)*(1.0 - Ey) < 0, ITE(DST < Ey, Ey*sqrt(P_dyn) > -1.0, Ey*sqrt(P_dyn) > 0)))), (Piecewise((1.0, DST < Ey), (0.0, True)), True))","PySRFunction(X=>Piecewise((sqrt(P_dyn)*(-Ey + Piecewise((1.0, DST < -1.4675078), (0.0, True))), ITE((DST < -1.4675078) & (DST < Ey), sqrt(P_dyn)*(1.0 - Ey) < 1.0, ITE(DST < -1.4675078, sqrt(P_dyn)*(1.0 - Ey) < 0, ITE(DST < Ey, Ey*sqrt(P_dyn) > -1.0, Ey*sqrt(P_dyn) > 0)))), (Piecewise((1.0, DST < Ey), (0.0, True)), True)))",45,0.23506757861056546,47
11,2.078732,0.0020043409961686396,"min(greater(-2.0067616 / 0.2811446, DST), greater(-2.0067616, DST) - Ey)","Piecewise((Piecewise((1.0, DST < -2.0067616/0.2811446), (0.0, True)), ITE((DST < -7.13782729598932) & (DST < -2.0067616), Ey - 1.0 < -1.0, ITE(DST < -7.13782729598932, Ey < -1.0, ITE(DST < -2.0067616, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST < -2.0067616), (0.0, True)), True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -2.0067616/0.2811446), (0.0, True)), ITE((DST < -7.13782729598932) & (DST < -2.0067616), Ey - 1.0 < -1.0, ITE(DST < -7.13782729598932, Ey < -1.0, ITE(DST < -2.0067616, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST < -2.0067616), (0.0, True)), True)))",8,0.5017644720648251,76
15,2.0796754,2.947531936280676e-05,"greater(sign(-0.2005847), min(DST + square(P_dyn), P_B)) - max(square(square(0.27673426)), Ey)","Piecewise((1.0, ITE(P_B > DST + P_dyn**2, DST + P_dyn**2 < -1, P_B < -1)), (0.0, True)) - Piecewise((Ey, Ey > 0.00586477985016556), (0.00586477985016556, True))","PySRFunction(X=>Piecewise((1.0, ITE(P_B > DST + P_dyn**2, DST + P_dyn**2 < -1, P_B < -1)), (0.0, True)) - Piecewise((Ey, Ey > 0.00586477985016556), (0.00586477985016556, True)))",35,0.8783410106375455,90
14,2.0797367,0.0008538694222544996,"greater(sign(-0.2005847), min(DST + square(P_dyn), P_B)) - max(square(-0.0878159), Ey)","Piecewise((1.0, ITE(P_B > DST + P_dyn**2, DST + P_dyn**2 < -1, P_B < -1)), (0.0, True)) - Piecewise((Ey, Ey > 0.00771163229281), (0.00771163229281, True))","PySRFunction(X=>Piecewise((1.0, ITE(P_B > DST + P_dyn**2, DST + P_dyn**2 < -1, P_B < -1)), (0.0, True)) - Piecewise((Ey, Ey > 0.00771163229281), (0.00771163229281, True)))",35,0.8783410106375455,90
15,2.0801673,0.004232946852671281,"min(greater(square(0.21050064), DST) - (Ey - (-0.23068173 * P_dyn)), square(greater(0.21050064, DST)))","Piecewise((-(Ey - (-1)*0.23068173*P_dyn) + Piecewise((1.0, DST < 0.0443105194404096), (0.0, True)), ITE((DST < 0.0443105194404096) & (DST < 0.21050064), Ey + 0.23068173*P_dyn - 1.0 > -1.0, ITE(DST < 0.0443105194404096, Ey + 0.23068173*P_dyn - 1.0 > 0, ITE(DST < 0.21050064, Ey + 0.23068173*P_dyn > -1.0, Ey + 0.23068173*P_dyn > 0)))), (Piecewise((1.0, DST < 0.21050064), (0.0, True)), True))","PySRFunction(X=>Piecewise((-(Ey - (-1)*0.23068173*P_dyn) + Piecewise((1.0, DST < 0.0443105194404096), (0.0, True)), ITE((DST < 0.0443105194404096) & (DST < 0.21050064), Ey + 0.23068173*P_dyn - 1.0 > -1.0, ITE(DST < 0.0443105194404096, Ey + 0.23068173*P_dyn - 1.0 > 0, ITE(DST < 0.21050064, Ey + 0.23068173*P_dyn > -1.0, Ey + 0.23068173*P_dyn > 0)))), (Piecewise((1.0, DST < 0.21050064), (0.0, True)), True)))",16,0.32610585944443393,64
13,2.0803359,0.001694491584895689,"min(greater(-0.6076457 - (P_dyn / 0.06702433), DST) - Ey, greater(-0.83737314, DST))","Piecewise((-Ey + Piecewise((1.0, DST < -P_dyn/0.06702433 - 0.6076457), (0.0, True)), ITE((DST < -0.83737314) & (DST < -14.9199551864226*P_dyn - 0.6076457), Ey - 1.0 > -1.0, ITE(DST < -14.9199551864226*P_dyn - 0.6076457, Ey - 1.0 > 0, ITE(DST < -0.83737314, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < -0.83737314), (0.0, True)), True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST < -P_dyn/0.06702433 - 0.6076457), (0.0, True)), ITE((DST < -0.83737314) & (DST < -14.9199551864226*P_dyn - 0.6076457), Ey - 1.0 > -1.0, ITE(DST < -14.9199551864226*P_dyn - 0.6076457, Ey - 1.0 > 0, ITE(DST < -0.83737314, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < -0.83737314), (0.0, True)), True)))",51,0.7278578853860362,54
10,2.080337,0.0008098292002898038,"greater(-1.6574471 - square(P_dyn), DST) - max(Ey, 0.077303514)","-Piecewise((0.077303514, Ey < 0.077303514), (Ey, True)) + Piecewise((1.0, DST < -P_dyn**2 - 1.6574471), (0.0, True))","PySRFunction(X=>-Piecewise((0.077303514, Ey < 0.077303514), (Ey, True)) + Piecewise((1.0, DST < -P_dyn**2 - 1.6574471), (0.0, True)))",48,0.14557438936091158,58
13,2.0812325,0.0006317981708557619,"min(greater(P_dyn / -0.9040041, DST * 0.4267834) - Ey, greater(Ey, DST))","Piecewise((-Ey + Piecewise((1.0, DST*0.4267834 < P_dyn/(-0.9040041)), (0.0, True)), ITE((DST < Ey) & (0.4267834*DST < -1.1061896732548*P_dyn), Ey - 1.0 > -1.0, ITE(0.4267834*DST < -1.1061896732548*P_dyn, Ey - 1.0 > 0, ITE(DST < Ey, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < Ey), (0.0, True)), True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST*0.4267834 < P_dyn/(-0.9040041)), (0.0, True)), ITE((DST < Ey) & (0.4267834*DST < -1.1061896732548*P_dyn), Ey - 1.0 > -1.0, ITE(0.4267834*DST < -1.1061896732548*P_dyn, Ey - 1.0 > 0, ITE(DST < Ey, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < Ey), (0.0, True)), True)))",57,0.7222663220937496,87
9,2.0820224,0.0017395788857131628,"greater(-2.7581139 * P_dyn, DST) - max(Ey, 0.077303514)","-Piecewise((0.077303514, Ey < 0.077303514), (Ey, True)) + Piecewise((1.0, DST < -2.7581139*P_dyn), (0.0, True))","PySRFunction(X=>-Piecewise((0.077303514, Ey < 0.077303514), (Ey, True)) + Piecewise((1.0, DST < -2.7581139*P_dyn), (0.0, True)))",48,0.14557438936091158,58
8,2.0824323,0.006998729198598319,-0.029138673 * (square(P_dyn + Ey) + DST),-0.029138673*(DST + (Ey + P_dyn)**2),PySRFunction(X=>-0.029138673*(DST + (Ey + P_dyn)**2)),19,0.7144065304204593,49
12,2.0827484,0.0017085876592374638,"min(square(greater(-1.9682221, DST)), (greater(-2.1664965, DST) - 0.30464232) - Ey)","Piecewise((Piecewise((1.0, DST < -1.9682221), (0.0, True)), ITE((DST < -2.1664965) & (DST < -1.9682221), Ey - 0.69535768 < -1.0, ITE(DST < -1.9682221, Ey + 0.30464232 < -1.0, ITE(DST < -2.1664965, Ey - 0.69535768 < 0, Ey + 0.30464232 < 0)))), (-Ey + Piecewise((1.0, DST < -2.1664965), (0.0, True)) - 1*0.30464232, True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -1.9682221), (0.0, True)), ITE((DST < -2.1664965) & (DST < -1.9682221), Ey - 0.69535768 < -1.0, ITE(DST < -1.9682221, Ey + 0.30464232 < -1.0, ITE(DST < -2.1664965, Ey - 0.69535768 < 0, Ey + 0.30464232 < 0)))), (-Ey + Piecewise((1.0, DST < -2.1664965), (0.0, True)) - 1*0.30464232, True)))",34,0.490442314835111,99
9,2.0837045,0.004918013134073676,"(greater(-2.9997535, DST) - Ey) + min(Ey, -0.36116686)","-Ey + Piecewise((1.0, DST < -2.9997535), (0.0, True)) + Piecewise((Ey, Ey < -0.36116686), (-0.36116686, True))","PySRFunction(X=>-Ey + Piecewise((1.0, DST < -2.9997535), (0.0, True)) + Piecewise((Ey, Ey < -0.36116686), (-0.36116686, True)))",40,0.11246947898429092,41
11,2.083864,0.0017590133953196082,"min(greater(-0.8537029, DST * 0.22406152) - Ey, greater(-1.5335562, DST))","Piecewise((-Ey + Piecewise((1.0, DST*0.22406152 < -0.8537029), (0.0, True)), ITE((DST < -1.5335562) & (0.22406152*DST < -0.8537029), Ey - 1.0 > -1.0, ITE(0.22406152*DST < -0.8537029, Ey - 1.0 > 0, ITE(DST < -1.5335562, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < -1.5335562), (0.0, True)), True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST*0.22406152 < -0.8537029), (0.0, True)), ITE((DST < -1.5335562) & (0.22406152*DST < -0.8537029), Ey - 1.0 > -1.0, ITE(0.22406152*DST < -0.8537029, Ey - 1.0 > 0, ITE(DST < -1.5335562, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < -1.5335562), (0.0, True)), True)))",57,0.7222663220937496,87
12,2.083864,0.00018017786795148093,"min(greater(-2.0805314, DST - -0.97672904) - Ey, greater(sign(-0.97672904), DST))","Piecewise((-Ey + Piecewise((1.0, DST - 1*(-0.97672904) < -2.0805314), (0.0, True)), ITE((DST < -1) & (DST + 0.97672904 < -2.0805314), Ey - 1.0 > -1.0, ITE(DST + 0.97672904 < -2.0805314, Ey - 1.0 > 0, ITE(DST < -1, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < sign(-0.97672904)), (0.0, True)), True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST - 1*(-0.97672904) < -2.0805314), (0.0, True)), ITE((DST < -1) & (DST + 0.97672904 < -2.0805314), Ey - 1.0 > -1.0, ITE(DST + 0.97672904 < -2.0805314, Ey - 1.0 > 0, ITE(DST < -1, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < sign(-0.97672904)), (0.0, True)), True)))",51,0.7278578853860362,54
11,2.0842395,0.0015142737611037655,"min(greater(-2.0805314, DST - -0.97672904) - Ey, greater(-0.97672904, DST))","Piecewise((-Ey + Piecewise((1.0, DST - 1*(-0.97672904) < -2.0805314), (0.0, True)), ITE((DST < -0.97672904) & (DST + 0.97672904 < -2.0805314), Ey - 1.0 > -1.0, ITE(DST + 0.97672904 < -2.0805314, Ey - 1.0 > 0, ITE(DST < -0.97672904, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < -0.97672904), (0.0, True)), True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST - 1*(-0.97672904) < -2.0805314), (0.0, True)), ITE((DST < -0.97672904) & (DST + 0.97672904 < -2.0805314), Ey - 1.0 > -1.0, ITE(DST + 0.97672904 < -2.0805314, Ey - 1.0 > 0, ITE(DST < -0.97672904, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < -0.97672904), (0.0, True)), True)))",51,0.7278578853860362,54
7,2.084532,0.012566947945755759,(Ey * -0.34820703) - (DST * 0.03943816),-0.03943816*DST + Ey*(-0.34820703),PySRFunction(X=>-0.03943816*DST + Ey*(-0.34820703)),2,0.4573629519372664,47
11,2.085071,0.004445587486549791,"greater(sign(-0.2005847), DST + square(P_dyn)) - max(-0.0878159, Ey)","Piecewise((1.0, DST + P_dyn**2 < sign(-0.2005847)), (0.0, True)) - Piecewise((Ey, Ey > -0.0878159), (-0.0878159, True))","PySRFunction(X=>Piecewise((1.0, DST + P_dyn**2 < sign(-0.2005847)), (0.0, True)) - Piecewise((Ey, Ey > -0.0878159), (-0.0878159, True)))",35,0.8783410106375455,90
11,2.085976,0.0008869609425017121,"min((-0.5966993 * sign(DST)) - Ey, greater(sign(-1.2695143e-6), DST))","Piecewise((-Ey - 0.5966993*sign(DST), ITE(DST < -1, Ey + 0.5966993*sign(DST) > -1.0, Ey + 0.5966993*sign(DST) > 0)), (Piecewise((1.0, DST < sign(-1.2695143e-6)), (0.0, True)), True))","PySRFunction(X=>Piecewise((-Ey - 0.5966993*sign(DST), ITE(DST < -1, Ey + 0.5966993*sign(DST) > -1.0, Ey + 0.5966993*sign(DST) > 0)), (Piecewise((1.0, DST < sign(-1.2695143e-6)), (0.0, True)), True)))",18,0.6244011255320361,44
7,2.0860455,0.008865774640372415,"min(-0.1010944 * DST, 0.7230918 - Ey)","Piecewise((-0.1010944*DST, 0.1010944*DST > Ey - 0.7230918), (0.7230918 - Ey, True))","PySRFunction(X=>Piecewise((-0.1010944*DST, 0.1010944*DST > Ey - 0.7230918), (0.7230918 - Ey, True)))",10,0.310354575469587,51
15,2.0862586,0.0005710794173936711,"min(square(min(sign(DST - -2.2527018), -0.23368779)) - max(0.06097594, Ey), 0.7383298 - Ey)","Piecewise((-Piecewise((Ey, Ey > 0.06097594), (0.06097594, True)) + Piecewise((sign(DST - 1*(-2.2527018))**2, sign(DST - 1*(-2.2527018)) < -0.23368779), (0.0546099831950841, True)), ITE((Ey > 0.06097594) & (sign(DST + 2.2527018) < -0.23368779), Ey - 0.7383298 < Ey - sign(DST + 2.2527018)**2, ITE(Ey > 0.06097594, Ey - 0.7383298 < Ey - 0.0546099831950841, ITE(sign(DST + 2.2527018) < -0.23368779, Ey - 0.7383298 < 0.06097594 - sign(DST + 2.2527018)**2, Ey - 0.7383298 < 0.0063659568049159)))), (0.7383298 - Ey, True))","PySRFunction(X=>Piecewise((-Piecewise((Ey, Ey > 0.06097594), (0.06097594, True)) + Piecewise((sign(DST - 1*(-2.2527018))**2, sign(DST - 1*(-2.2527018)) < -0.23368779), (0.0546099831950841, True)), ITE((Ey > 0.06097594) & (sign(DST + 2.2527018) < -0.23368779), Ey - 0.7383298 < Ey - sign(DST + 2.2527018)**2, ITE(Ey > 0.06097594, Ey - 0.7383298 < Ey - 0.0546099831950841, ITE(sign(DST + 2.2527018) < -0.23368779, Ey - 0.7383298 < 0.06097594 - sign(DST + 2.2527018)**2, Ey - 0.7383298 < 0.0063659568049159)))), (0.7383298 - Ey, True)))",47,0.430908796623887,69
11,2.08631,0.002344934118484853,"min(greater(-1.9682221 + -2.113955, DST), greater(0.6400082, DST) - Ey)","Piecewise((Piecewise((1.0, DST < -2.113955 - 1.9682221), (0.0, True)), ITE((DST < -4.0821771) & (DST < 0.6400082), Ey - 1.0 < -1.0, ITE(DST < -4.0821771, Ey < -1.0, ITE(DST < 0.6400082, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST < 0.6400082), (0.0, True)), True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -2.113955 - 1.9682221), (0.0, True)), ITE((DST < -4.0821771) & (DST < 0.6400082), Ey - 1.0 < -1.0, ITE(DST < -4.0821771, Ey < -1.0, ITE(DST < 0.6400082, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST < 0.6400082), (0.0, True)), True)))",34,0.490442314835111,99
15,2.0869403,0.0013441753965263174,"min(sign(greater(Ey, DST)), (sqrt(0.10693746) + greater(-0.227241, DST)) - (Ey + 0.66796875))","Piecewise((sign(Piecewise((1.0, DST < Ey), (0.0, True))), ITE((DST < -0.227241) & (DST < Ey), Ey - 0.659044185523964 < -1, ITE(DST < Ey, Ey + 0.340955814476036 < -1, ITE(DST < -0.227241, Ey - 0.659044185523964 < 0, Ey + 0.340955814476036 < 0)))), (-Ey + Piecewise((1.0, DST < -0.227241), (0.0, True)) - 0.340955814476036, True))","PySRFunction(X=>Piecewise((sign(Piecewise((1.0, DST < Ey), (0.0, True))), ITE((DST < -0.227241) & (DST < Ey), Ey - 0.659044185523964 < -1, ITE(DST < Ey, Ey + 0.340955814476036 < -1, ITE(DST < -0.227241, Ey - 0.659044185523964 < 0, Ey + 0.340955814476036 < 0)))), (-Ey + Piecewise((1.0, DST < -0.227241), (0.0, True)) - 0.340955814476036, True)))",15,0.5490287081615713,36
9,2.0870817,0.0031728489104312224,"min(greater(-2.0067616, DST), greater(-2.0067616, DST) - Ey)","Piecewise((Piecewise((1.0, DST < -2.0067616), (0.0, True)), ITE(DST < -2.0067616, Ey - 1.0 < -1.0, Ey < 0)), (-Ey + Piecewise((1.0, DST < -2.0067616), (0.0, True)), True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -2.0067616), (0.0, True)), ITE(DST < -2.0067616, Ey - 1.0 < -1.0, Ey < 0)), (-Ey + Piecewise((1.0, DST < -2.0067616), (0.0, True)), True)))",8,0.5017644720648251,76
11,2.0871534,0.002064462156749515,"min((greater(-0.031530455, DST) - Ey) + -0.29541126, greater(-0.7390469, DST))","Piecewise((-Ey + Piecewise((1.0, DST < -0.031530455), (0.0, True)) - 0.29541126, ITE((DST < -0.7390469) & (DST < -0.031530455), Ey - 0.70458874 > -1.0, ITE(DST < -0.031530455, Ey - 0.70458874 > 0, ITE(DST < -0.7390469, Ey + 0.29541126 > -1.0, Ey + 0.29541126 > 0)))), (Piecewise((1.0, DST < -0.7390469), (0.0, True)), True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST < -0.031530455), (0.0, True)) - 0.29541126, ITE((DST < -0.7390469) & (DST < -0.031530455), Ey - 0.70458874 > -1.0, ITE(DST < -0.031530455, Ey - 0.70458874 > 0, ITE(DST < -0.7390469, Ey + 0.29541126 > -1.0, Ey + 0.29541126 > 0)))), (Piecewise((1.0, DST < -0.7390469), (0.0, True)), True)))",58,0.46474805073223563,27
10,2.087398,0.0014994662302009727,"min(greater(-2.0805314, DST) - Ey, greater(sign(-2.0805314), DST))","Piecewise((-Ey + Piecewise((1.0, DST < -2.0805314), (0.0, True)), ITE((DST < -2.0805314) & (DST < -1), Ey - 1.0 > -1.0, ITE(DST < -2.0805314, Ey - 1.0 > 0, ITE(DST < -1, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < sign(-2.0805314)), (0.0, True)), True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST < -2.0805314), (0.0, True)), ITE((DST < -2.0805314) & (DST < -1), Ey - 1.0 > -1.0, ITE(DST < -2.0805314, Ey - 1.0 > 0, ITE(DST < -1, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < sign(-2.0805314)), (0.0, True)), True)))",51,0.7278578853860362,54
9,2.087398,0.0027410383990634298,"min(greater(-2.9378693, DST) - Ey, greater(-1.511139, DST))","Piecewise((-Ey + Piecewise((1.0, DST < -2.9378693), (0.0, True)), ITE((DST < -2.9378693) & (DST < -1.511139), Ey - 1.0 > -1.0, ITE(DST < -2.9378693, Ey - 1.0 > 0, ITE(DST < -1.511139, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < -1.511139), (0.0, True)), True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST < -2.9378693), (0.0, True)), ITE((DST < -2.9378693) & (DST < -1.511139), Ey - 1.0 > -1.0, ITE(DST < -2.9378693, Ey - 1.0 > 0, ITE(DST < -1.511139, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < -1.511139), (0.0, True)), True)))",28,0.394298445987013,23
10,2.087827,0.0023093857429228484,"min((-0.5966993 * sign(DST)) - Ey, greater(-1.2695143e-6, DST))","Piecewise((-Ey - 0.5966993*sign(DST), ITE(DST < -1.2695143e-6, Ey + 0.5966993*sign(DST) > -1.0, Ey + 0.5966993*sign(DST) > 0)), (Piecewise((1.0, DST < -1.2695143e-6), (0.0, True)), True))","PySRFunction(X=>Piecewise((-Ey - 0.5966993*sign(DST), ITE(DST < -1.2695143e-6, Ey + 0.5966993*sign(DST) > -1.0, Ey + 0.5966993*sign(DST) > 0)), (Piecewise((1.0, DST < -1.2695143e-6), (0.0, True)), True)))",18,0.6244011255320361,44
11,2.088155,0.001640438000056914,"min(greater(-0.8181746, DST), greater(-1.4675078, DST / P_dyn) - Ey)","Piecewise((Piecewise((1.0, DST < -0.8181746), (0.0, True)), ITE((DST < -0.8181746) & (DST/P_dyn < -1.4675078), Ey - 1.0 < -1.0, ITE(DST < -0.8181746, Ey < -1.0, ITE(DST/P_dyn < -1.4675078, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST/P_dyn < -1.4675078), (0.0, True)), True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -0.8181746), (0.0, True)), ITE((DST < -0.8181746) & (DST/P_dyn < -1.4675078), Ey - 1.0 < -1.0, ITE(DST < -0.8181746, Ey < -1.0, ITE(DST/P_dyn < -1.4675078, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST/P_dyn < -1.4675078), (0.0, True)), True)))",45,0.23506757861056546,47
